Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	divide	multiply	add
Glaucous	100	1	1	35	80	33				22	201	mana		31	41											amul												0	0	0
Glaucous	100	1	1	35		33				22	201	mana		31	41											ring												0	0	0
Glaucous	100	1	1	45	95	42				22	201	mana		36	46											amul												0	0	0
Glaucous	100	1	1	45		42				22	201	mana		36	46											ring												0	0	0
Glaucous	100	1	1	60		48				20	201	mana		41	51											amul	ring											0	0	0
Ultramarine	100	1	1	80		60				18	201	mana		46	56											amul												0	0	0
Ultramarine	100	1	1	95		66				16	201	mana		51	61											amul												0	0	0
Periwinkle	100	1	1	95		66				14	201	mana		56	66											amul												0	0	0
																																								
Opulent	100	1	1	20	45	18				16	202	hp%		1	3	mana%		3	6							amul	ring											0	0	0
Opulent	100	1	1	60		48				14	202	hp%		1	4	mana%		3	7							amul	ring											0	0	0
Sumptuous	100	1	1	80		60				12	202	hp%		2	5	mana%		4	8							amul	ring											0	0	0
Sumptuous	100	1	1	95		66				10	202	hp%		2	6	mana%		4	9							amul												0	0	0
																																								
Terisiare's	100	1	1	5	15	3				28	203	res-cold		1	6											amul	ring											0	0	0
Terisiare's	100	1	1	15	35	12				28	203	res-cold		4	10											amul	ring											0	0	0
Kaldheim's	100	1	1	25	60	24				26	203	res-cold		8	14											amul	ring											0	0	0
Kaldheim's	100	1	1	45	95	42				24	203	res-cold		12	18											amul	ring											0	0	0
Keldon's	100	1	1	80		60				22	203	res-cold		16	22											amul	ring											0	0	0
Keldon's	100	1	1	95		66				20	203	res-cold		20	26											amul	ring											0	0	0
Balduvian's	100	1	1	95		66				2	203	res-cold		24	30											amul												0	0	0
																																								
Chandra's	100	1	1	5	15	3				28	204	res-fire		1	6											amul	ring											0	0	0
Chandra's	100	1	1	15	35	12				28	204	res-fire		4	10											amul	ring											0	0	0
Ghitu's	100	1	1	25	60	24				26	204	res-fire		8	14											amul	ring											0	0	0
Ghitu's	100	1	1	45	95	42				24	204	res-fire		12	18											amul	ring											0	0	0
Shiv's	100	1	1	80		60				22	204	res-fire		16	22											amul	ring											0	0	0
Shiv's	100	1	1	95		66				20	204	res-fire		20	26											amul	ring											0	0	0
Bogardan's	100	1	1	95		66				2	204	res-fire		24	30											amul												0	0	0
																																								
Rousing	100	1	1	5	15	3				28	205	res-ltng		1	6											amul	ring											0	0	0
Rousing	100	1	1	15	35	12				28	205	res-ltng		4	10											amul	ring											0	0	0
Roaring	100	1	1	25	60	24				26	205	res-ltng		8	14											amul	ring											0	0	0
Roaring	100	1	1	45	95	42				24	205	res-ltng		12	18											amul	ring											0	0	0
Thunderous	100	1	1	80		60				22	205	res-ltng		16	22											amul	ring											0	0	0
Thunderous	100	1	1	95		66				20	205	res-ltng		20	26											amul	ring											0	0	0
Deafening	100	1	1	95		66				2	205	res-ltng		24	30											amul												0	0	0
																																								
Bezoar	100	1	1	5	15	3				28	206	res-pois		1	6											amul	ring											0	0	0
Bezoar	100	1	1	15	35	12				28	206	res-pois		4	10											amul	ring											0	0	0
Hornbill	100	1	1	25	60	24				26	206	res-pois		8	14											amul	ring											0	0	0
Hornbill	100	1	1	45	95	42				24	206	res-pois		12	18											amul	ring											0	0	0
Celadon	100	1	1	80		60				22	206	res-pois		16	22											amul	ring											0	0	0
Celadon	100	1	1	95		66				20	206	res-pois		20	26											amul	ring											0	0	0
Mithridates	100	1	1	95		66				2	206	res-pois		24	30											amul												0	0	0
																																								
Stone	100	1	1	5	15	3				16	207	att		20	40	dmg%		15	25							ring												0	0	0
Stone	100	1	1	15	35	12				14	207	att		40	60	dmg%		20	30							ring												0	0	0
Bronze	100	1	1	25	60	24				12	207	att		60	80	dmg%		25	35							ring												0	0	0
Bronze	100	1	1	45	95	42				10	207	att		80	120	dmg%		30	40							ring												0	0	0
Iron	100	1	1	80		60				8	207	att		100	140	dmg%		35	45							ring												0	0	0
Iron	100	1	1	95		66				6	207	att		120	160	dmg%		40	50							ring												0	0	0
																																								
Ravaging	100	1	1	5	15	3				16	207	extra-fire		2	4											ring												0	0	0
Ravaging	100	1	1	15	35	12				14	207	extra-fire		3	6											ring												0	0	0
Seething	100	1	1	25	60	24				12	207	extra-fire		4	8											ring												0	0	0
Seething	100	1	1	45	95	42				10	207	extra-fire		5	10											ring												0	0	0
Searing	100	1	1	80		60				8	207	extra-fire		6	12											ring												0	0	0
Searing	100	1	1	95		66				6	207	extra-fire		7	14											ring												0	0	0
																																								
Wintry	100	1	1	5	15	3				16	207	extra-cold		2	4											ring												0	0	0
Wintry	100	1	1	15	35	12				14	207	extra-cold		3	6											ring												0	0	0
Shivering	100	1	1	25	60	24				12	207	extra-cold		4	8											ring												0	0	0
Shivering	100	1	1	45	95	42				10	207	extra-cold		5	10											ring												0	0	0
Gelid	100	1	1	80		60				8	207	extra-cold		6	12											ring												0	0	0
Gelid	100	1	1	95		66				6	207	extra-cold		7	14											ring												0	0	0
																																								
Chaining	100	1	1	5	15	3				16	207	extra-ltng		2	4											ring												0	0	0
Chaining	100	1	1	15	35	12				14	207	extra-ltng		3	6											ring												0	0	0
Forking	100	1	1	25	60	24				12	207	extra-ltng		4	8											ring												0	0	0
Forking	100	1	1	45	95	42				10	207	extra-ltng		5	10											ring												0	0	0
Homing	100	1	1	80		60				8	207	extra-ltng		6	12											ring												0	0	0
Homing	100	1	1	95		66				6	207	extra-ltng		7	14											ring												0	0	0
																																								
Toad's	100	1	1	5	15	3				16	207	extra-pois		2	4											ring												0	0	0
Toad's	100	1	1	15	35	12				14	207	extra-pois		3	6											ring												0	0	0
Cockatrice's	100	1	1	25	60	24				12	207	extra-pois		4	8											ring												0	0	0
Cockatrice's	100	1	1	45	95	42				10	207	extra-pois		5	10											ring												0	0	0
Basilisk's	100	1	1	80		60				8	207	extra-pois		6	12											ring												0	0	0
Basilisk's	100	1	1	95		66				6	207	extra-pois		7	14											ring												0	0	0
																																								
Devout	100	1	1	5	15	3				16	207	extra-mag2		2	4											ring												0	0	0
Devout	100	1	1	15	35	12				14	207	extra-mag2		3	6											ring												0	0	0
Pious	100	1	1	25	60	24				12	207	extra-mag2		4	8											ring												0	0	0
Pious	100	1	1	45	95	42				10	207	extra-mag2		5	10											ring												0	0	0
Virtuous	100	1	1	80		60				8	207	extra-mag2		6	12											ring												0	0	0
Virtuous	100	1	1	95		66				6	207	extra-mag2		7	14											ring												0	0	0
																																								
Windscouter's	100	1	1	5	15	3				16	207	extra-wind		2	4											ring												0	0	0
Windscouter's	100	1	1	15	35	12				14	207	extra-wind		3	6											ring												0	0	0
Windseeker's	100	1	1	25	60	24				12	207	extra-wind		4	8											ring												0	0	0
Windseeker's	100	1	1	45	95	42				10	207	extra-wind		5	10											ring												0	0	0
Windrider's	100	1	1	80		60				8	207	extra-wind		6	12											ring												0	0	0
Windrider's	100	1	1	95		66				6	207	extra-wind		7	14											ring												0	0	0
																																								
Gnawing	100	1	1	5	15	3				16	207	extra-summ		2	4											ring												0	0	0
Gnawing	100	1	1	15	35	12				14	207	extra-summ		3	6											ring												0	0	0
Munching	100	1	1	25	60	24				12	207	extra-summ		4	8											ring												0	0	0
Munching	100	1	1	45	95	42				10	207	extra-summ		5	10											ring												0	0	0
Devouring	100	1	1	80		60				8	207	extra-summ		6	12											ring												0	0	0
Devouring	100	1	1	95		66				6	207	extra-summ		7	14											ring												0	0	0
																																								
Hellhound's	100	1	1	5	15	3				14	207	pierce-fire		1	1											amul												0	0	0
Hellhound's	100	1	1	15	35	12				12	207	pierce-fire		1	2											amul												0	0	0
Cherufe's	100	1	1	25	60	24				10	207	pierce-fire		2	3											amul												0	0	0
Cherufe's	100	1	1	45	95	42				8	207	pierce-fire		2	4											amul												0	0	0
Basan's	100	1	1	80		60				6	207	pierce-fire		3	5											amul												0	0	0
Basan's	100	1	1	95		66				4	207	pierce-fire		3	6											amul												0	0	0
																																								
Ijiraq's	100	1	1	5	15	3				14	207	pierce-cold		1	1											amul												0	0	0
Ijiraq's	100	1	1	15	35	12				12	207	pierce-cold		1	2											amul												0	0	0
Qiqirn's	100	1	1	25	60	24				10	207	pierce-cold		2	3											amul												0	0	0
Qiqirn's	100	1	1	45	95	42				8	207	pierce-cold		2	4											amul												0	0	0
Amarok's	100	1	1	80		60				6	207	pierce-cold		3	5											amul												0	0	0
Amarok's	100	1	1	95		66				4	207	pierce-cold		3	6											amul												0	0	0
																																								
Thunderbird's	100	1	1	5	15	3				14	207	pierce-ltng		1	1											amul												0	0	0
Thunderbird's	100	1	1	15	35	12				12	207	pierce-ltng		1	2											amul												0	0	0
Raiju's	100	1	1	25	60	24				10	207	pierce-ltng		2	3											amul												0	0	0
Raiju's	100	1	1	45	95	42				8	207	pierce-ltng		2	4											amul												0	0	0
Raijin's	100	1	1	80		60				6	207	pierce-ltng		3	5											amul												0	0	0
Raijin's	100	1	1	95		66				4	207	pierce-ltng		3	6											amul												0	0	0
																																								
Lavellan's	100	1	1	5	15	3				14	207	pierce-pois		1	1											amul												0	0	0
Lavellan's	100	1	1	15	35	12				12	207	pierce-pois		1	2											amul												0	0	0
Zhenniao's	100	1	1	25	60	24				10	207	pierce-pois		2	3											amul												0	0	0
Zhenniao's	100	1	1	45	95	42				8	207	pierce-pois		2	4											amul												0	0	0
Manticore's	100	1	1	80		60				6	207	pierce-pois		3	5											amul												0	0	0
Manticore's	100	1	1	95		66				4	207	pierce-pois		3	6											amul												0	0	0
																																								
Baku's	100	1	1	5	15	3				14	207	pierce-mag		1	1											amul												0	0	0
Baku's	100	1	1	15	35	12				12	207	pierce-mag		1	2											amul												0	0	0
Satori's	100	1	1	25	60	24				10	207	pierce-mag		2	3											amul												0	0	0
Satori's	100	1	1	45	95	42				8	207	pierce-mag		2	4											amul												0	0	0
Oni's	100	1	1	80		60				6	207	pierce-mag		3	5											amul												0	0	0
Oni's	100	1	1	95		66				4	207	pierce-mag		3	6											amul												0	0	0
																																								
Onryo's	100	1	1	5	15	3				14	207	pierce-phys		1	1											amul												0	0	0
Onryo's	100	1	1	15	35	12				12	207	pierce-phys		1	2											amul												0	0	0
Machai's	100	1	1	25	60	24				10	207	pierce-phys		2	3											amul												0	0	0
Machai's	100	1	1	45	95	42				8	207	pierce-phys		2	4											amul												0	0	0
Wendigo's	100	1	1	80		60				6	207	pierce-phys		3	5											amul												0	0	0
Wendigo's	100	1	1	95		66				4	207	pierce-phys		3	6											amul												0	0	0
																																								
Frore	100	1	1	20	45	18				12	207	dmg-cold/coldres		10	12											amul	ring											0	0	0
Frore	100	1	1	60		48				8	207	dmg-cold/coldres		11	13											amul	ring											0	0	0
Rimy	100	1	1	80		60				4	207	dmg-cold/coldres		12	14											amul	ring											0	0	0
Rimy	100	1	1	95		66				2	207	dmg-cold/coldres		13	15											amul	ring											0	0	0
Algid	100	1	1	95		66				1	207	dmg-cold/coldres		14	16											amul												0	0	0
																																								
Crepitating	100	1	1	20	45	18				12	207	dmg-ltng/ltngres		10	12											amul	ring											0	0	0
Crepitating	100	1	1	60		48				8	207	dmg-ltng/ltngres		11	13											amul	ring											0	0	0
Snapping	100	1	1	80		60				4	207	dmg-ltng/ltngres		12	14											amul	ring											0	0	0
Snapping	100	1	1	95		66				2	207	dmg-ltng/ltngres		13	15											amul	ring											0	0	0
Glistening	100	1	1	95		66				1	207	dmg-ltng/ltngres		14	16											amul												0	0	0
																																								
Stygian	100	1	1	20	45	18				12	207	dmg-fire/fireres		10	12											amul	ring											0	0	0
Stygian	100	1	1	60		48				8	207	dmg-fire/fireres		11	13											amul	ring											0	0	0
Chthonic	100	1	1	80		60				4	207	dmg-fire/fireres		12	14											amul	ring											0	0	0
Chthonic	100	1	1	95		66				2	207	dmg-fire/fireres		13	15											amul	ring											0	0	0
Tartarean	100	1	1	95		66				1	207	dmg-fire/fireres		14	16											amul												0	0	0
																																								
Fletcher's	100	1	1	25		24	ama		18	16	208	skilltab	0	1	1											amul	ring											0	0	0
Bowyer's	100	1	1	45		42	ama		33	12	208	skilltab	0	1	2											zamu	zrin											0	0	0
Archer's	100	1	1	60		48	ama		42	8	208	skilltab	0	2	3											zamu												0	0	0
Acrobat's	100	1	1	25		24	ama		18	16	208	skilltab	1	1	1											amul	ring											0	0	0
Gymnast's	100	1	1	45		42	ama		33	12	208	skilltab	1	1	2											zamu	zrin											0	0	0
Athlete's	100	1	1	60		48	ama		42	8	208	skilltab	1	2	3											zamu												0	0	0
Harpoonist's	100	1	1	25		24	ama		18	16	208	skilltab	2	1	1											amul	ring											0	0	0
Spearmaiden's	100	1	1	45		42	ama		33	12	208	skilltab	2	1	2											zamu	zrin											0	0	0
Lancer's	100	1	1	60		48	ama		42	8	208	skilltab	2	2	3											zamu												0	0	0
																																								0
Burning	100	1	1	25		24	sor		18	16	208	skilltab	3	1	1											amul	ring											0	0	0
Blazing	100	1	1	45		42	sor		33	12	208	skilltab	3	1	2											samu	srin											0	0	0
Volcanic	100	1	1	60		48	sor		42	8	208	skilltab	3	2	3											samu												0	0	0
Sparking	100	1	1	25		24	sor		18	16	208	skilltab	4	1	1											amul	ring											0	0	0
Charged	100	1	1	45		42	sor		33	12	208	skilltab	4	1	2											samu	srin											0	0	0
Powered	100	1	1	60		48	sor		42	8	208	skilltab	4	2	3											samu												0	0	0
Chilling	100	1	1	25		24	sor		18	16	208	skilltab	5	1	1											amul	ring											0	0	0
Freezing	100	1	1	45		42	sor		33	12	208	skilltab	5	1	2											samu	srin											0	0	0
Glacial	100	1	1	60		48	sor		42	8	208	skilltab	5	2	3											samu												0	0	0
																																								0
Hexing	100	1	1	25		24	nec		18	16	208	skilltab	6	1	1											amul	ring											0	0	0
Blighting	100	1	1	45		42	nec		33	12	208	skilltab	6	1	2											namu	nrin											0	0	0
Accursed	100	1	1	60		48	nec		42	8	208	skilltab	6	2	3											namu												0	0	0
Fungal	100	1	1	25		24	nec		18	16	208	skilltab	7	1	1											amul	ring											0	0	0
Noxious	100	1	1	45		42	nec		33	12	208	skilltab	7	1	2											namu	nrin											0	0	0
Venomous	100	1	1	60		48	nec		42	8	208	skilltab	7	2	3											namu												0	0	0
Graverobber's	100	1	1	25		24	nec		18	16	208	skilltab	8	1	1											amul	ring											0	0	0
Vodoun	100	1	1	45		42	nec		33	12	208	skilltab	8	1	2											namu	nrin											0	0	0
Golemlord's	100	1	1	60		48	nec		42	8	208	skilltab	8	2	3											namu												0	0	0
																																								
Lion Branded	100	1	1	25		24	pal		18	16	208	skilltab	9	1	1											amul	ring											0	0	0
Hawk Branded	100	1	1	45		42	pal		33	12	208	skilltab	9	1	2											pamu	prin											0	0	0
Rose Branded	100	1	1	60		48	pal		42	8	208	skilltab	9	2	3											pamu												0	0	0
Captain's	100	1	1	25		24	pal		18	16	208	skilltab	10	1	1											amul	ring											0	0	0
Commander's	100	1	1	45		42	pal		33	12	208	skilltab	10	1	2											pamu	prin											0	0	0
Marshal's	100	1	1	60		48	pal		42	8	208	skilltab	10	2	3											pamu												0	0	0
Preserver's	100	1	1	25		24	pal		18	16	208	skilltab	11	1	1											amul	ring											0	0	0
Warder's	100	1	1	45		42	pal		33	12	208	skilltab	11	1	2											pamu	prin											0	0	0
Guardian's	100	1	1	60		48	pal		42	8	208	skilltab	11	2	3											pamu												0	0	0
																																								
Expert's	100	0	1	25		24	bar		18	16	208	skilltab	12	1	1											amul	ring											0	0	0
Veteran's	100	0	1	45		42	bar		33	12	208	skilltab	12	1	2											bamu	brin											0	0	0
Master's	100	0	1	60		48	bar		42	8	208	skilltab	12	2	3											bamu												0	0	0
Fanatic	100	0	1	25		24	bar		18	16	208	skilltab	13	1	1											amul	ring											0	0	0
Raging	100	0	1	45		42	bar		33	12	208	skilltab	13	1	2											bamu	brin											0	0	0
Furious	100	0	1	60		48	bar		42	8	208	skilltab	13	2	3											bamu												0	0	0
Sounding	100	1	1	25		24	bar		18	16	208	skilltab	14	1	1											amul	ring											0	0	0
Resonant	100	1	1	45		42	bar		33	12	208	skilltab	14	1	2											bamu	brin											0	0	0
Echoing	100	1	1	60		48	bar		42	8	208	skilltab	14	2	3											bamu												0	0	0
																																								
Trainer's	100	1	1	25		24	dru		18	16	208	skilltab	15	1	1											amul	ring											0	0	0
Caretaker's	100	1	1	45		42	dru		33	12	208	skilltab	15	1	2											damu	drin											0	0	0
Keeper's	100	1	1	60		48	dru		42	8	208	skilltab	15	2	3											damu												0	0	0
Spiritual	100	1	1	25		24	dru		18	16	208	skilltab	16	1	1											amul	ring											0	0	0
Feral	100	1	1	45		42	dru		33	12	208	skilltab	16	1	2											damu	drin											0	0	0
Communal	100	1	1	60		48	dru		42	8	208	skilltab	16	2	3											damu												0	0	0
Nature's	100	1	1	25		24	dru		18	16	208	skilltab	17	1	1											amul	ring											0	0	0
Terra's	100	1	1	45		42	dru		33	12	208	skilltab	17	1	2											damu	drin											0	0	0
Gaea's	100	1	1	60		48	dru		42	8	208	skilltab	17	2	3											damu												0	0	0
																																								
Entrapping	100	1	1	25		24	ass		18	16	208	skilltab	18	1	1											amul	ring											0	0	0
Trickster's	100	1	1	45		42	ass		33	12	208	skilltab	18	1	2											aamu	arin											0	0	0
Cunning	100	1	1	60		48	ass		42	8	208	skilltab	18	2	3											aamu												0	0	0
Mentalist's	100	1	1	25		24	ass		18	16	208	skilltab	19	1	1											amul	ring											0	0	0
Psychic	100	1	1	45		42	ass		33	12	208	skilltab	19	1	2											aamu	arin											0	0	0
Shadow	100	1	1	60		48	ass		42	8	208	skilltab	19	2	3											aamu												0	0	0
Shogukusha's	100	1	1	25		24	ass		18	16	208	skilltab	20	1	1											amul	ring											0	0	0
Sensei's	100	1	1	45		42	ass		33	12	208	skilltab	20	1	2											aamu	arin											0	0	0
Kenshi's	100	1	1	60		48	ass		42	8	208	skilltab	20	2	3											aamu												0	0	0
																																								
Maiden's	100	1	1	45	95	42	ama		33	8	209	ama		1	1											amul	ring											0	0	0
Maiden's	100	1	1	80		60	ama		42	6	209	ama		1	2											zamu	zrin											0	0	0
Valkyrie's	100	1	1	95		66	ama		60	4	209	ama		2	3											zamu												0	0	0
Angel's	100	1	1	45	95	42	sor		33	8	209	sor		1	1											amul	ring											0	0	0
Angel's	100	1	1	80		60	sor		42	6	209	sor		1	2											samu	srin											0	0	0
Arch-Angel's	100	1	1	95		66	sor		60	4	209	sor		2	3											samu												0	0	0
Summoner's	100	1	1	45	95	42	nec		33	8	209	nec		1	1											amul	ring											0	0	0
Summoner's	100	1	1	80		60	nec		42	6	209	nec		1	2											namu	nrin											0	0	0
Necromancer's	100	1	1	95		66	nec		60	4	209	nec		2	3											namu												0	0	0
Monk's	100	1	1	45	95	42	pal		33	8	209	pal		1	1											amul	ring											0	0	0
Monk's	100	1	1	80		60	pal		42	6	209	pal		1	2											pamu	prin											0	0	0
Priest's	100	1	1	95		66	pal		60	4	209	pal		2	3											pamu												0	0	0
Slayer's	100	1	1	45	95	42	bar		33	8	209	bar		1	1											amul	ring											0	0	0
Slayer's	100	1	1	80		60	bar		42	6	209	bar		1	2											bamu	brin											0	0	0
Berserker's	100	1	1	95		66	bar		60	4	209	bar		2	3											bamu												0	0	0
Shaman's	100	1	1	45	95	42	dru		33	8	209	dru		1	1											amul	ring											0	0	0
Shaman's	100	1	1	80		60	dru		42	6	209	dru		1	2											damu	drin											0	0	0
Hierophant's	100	1	1	95		66	dru		60	4	209	dru		2	3											damu												0	0	0
Magekiller's	100	1	1	45	95	42	ass		33	8	209	ass		1	1											amul	ring											0	0	0
Magekiller's	100	1	1	80		60	ass		42	6	209	ass		1	2											aamu	arin											0	0	0
Witch-hunter's	100	1	1	95		66	ass		60	4	209	ass		2	3											aamu												0	0	0
																																								
Winter's Chill	100	1	1	5	15	3				28	250	res-cold		5	10											jewl												0	0	0
Winter's Chill	100	1	1	15	35	12				28	250	res-cold		8	13											jewl												0	0	0
Winter's Chill	100	1	1	25	60	24				28	250	res-cold		11	16											jewl												0	0	0
Winter's Grasp	100	1	1	45	95	42				26	250	res-cold		14	19											jewl												0	0	0
Winter's Grasp	100	1	1	80		60				22	250	res-cold		17	22											jewl												0	0	0
Winter's Grasp	100	1	1	95		66				18	250	res-cold		20	25											jewl												0	0	0
Winter's Night	100	1	1	95		66				2	250	res-cold/lvl	4													jewl												0	0	0
																																								
Smelting	100	1	1	5	15	3				28	251	res-fire		5	10											jewl												0	0	0
Smelting	100	1	1	15	35	12				28	251	res-fire		8	13											jewl												0	0	0
Smelting	100	1	1	25	60	24				28	251	res-fire		11	16											jewl												0	0	0
Solding	100	1	1	45	95	42				26	251	res-fire		14	19											jewl												0	0	0
Solding	100	1	1	80		60				22	251	res-fire		17	22											jewl												0	0	0
Solding	100	1	1	95		66				18	251	res-fire		20	25											jewl												0	0	0
Welding	100	1	1	95		66				2	251	res-fire/lvl	4													jewl												0	0	0
																																								
Fulminous	100	1	1	5	15	3				28	252	res-ltng		5	10											jewl												0	0	0
Fulminous	100	1	1	15	35	12				28	252	res-ltng		8	13											jewl												0	0	0
Fulminous	100	1	1	25	60	24				28	252	res-ltng		11	16											jewl												0	0	0
Fulgurous	100	1	1	45	95	42				26	252	res-ltng		14	19											jewl												0	0	0
Fulgurous	100	1	1	80		60				22	252	res-ltng		17	22											jewl												0	0	0
Fulgurous	100	1	1	95		66				18	252	res-ltng		20	25											jewl												0	0	0
Fulgent	100	1	1	95		66				2	252	res-ltng/lvl	4													jewl												0	0	0
																																								
	100	1	1	5	15	3				28	253	res-pois		5	10											jewl												0	0	0
	100	1	1	15	35	12				28	253	res-pois		8	13											jewl												0	0	0
	100	1	1	25	60	24				28	253	res-pois		11	16											jewl												0	0	0
	100	1	1	45	95	42				26	253	res-pois		14	19											jewl												0	0	0
	100	1	1	80		60				22	253	res-pois		17	22											jewl												0	0	0
	100	1	1	95		66				18	253	res-pois		20	25											jewl												0	0	0
	100	1	1	95		66				2	253	res-pois/lvl	4													jewl												0	0	0
																																								
Scalding	100	1	1	20	45	18				16	254	pierce-fire		1	1											jewl												0	0	0
Scalding	100	1	1	60		48				12	254	pierce-fire		1	2											jewl												0	0	0
Charring	100	1	1	80		60				8	254	pierce-fire		2	2											jewl												0	0	0
Charring	100	1	1	95		66				4	254	pierce-fire		2	3											jewl												0	0	0
																																								
	100	1	1	20	45	18				16	254	pierce-cold		1	1											jewl												0	0	0
	100	1	1	60		48				12	254	pierce-cold		1	2											jewl												0	0	0
	100	1	1	80		60				8	254	pierce-cold		2	2											jewl												0	0	0
	100	1	1	95		66				4	254	pierce-cold		2	3											jewl												0	0	0
																																								
	100	1	1	20	45	18				16	254	pierce-ltng		1	1											jewl												0	0	0
	100	1	1	60		48				12	254	pierce-ltng		1	2											jewl												0	0	0
	100	1	1	80		60				8	254	pierce-ltng		2	2											jewl												0	0	0
	100	1	1	95		66				4	254	pierce-ltng		2	3											jewl												0	0	0
																																								
	100	1	1	20	45	18				16	254	pierce-pois		1	1											jewl												0	0	0
	100	1	1	60		48				12	254	pierce-pois		1	2											jewl												0	0	0
	100	1	1	80		60				8	254	pierce-pois		2	2											jewl												0	0	0
	100	1	1	95		66				4	254	pierce-pois		2	3											jewl												0	0	0
																																								
	100	1	1	20	45	18				16	254	pierce-mag		1	1											jewl												0	0	0
	100	1	1	60		48				12	254	pierce-mag		1	2											jewl												0	0	0
	100	1	1	80		60				8	254	pierce-mag		2	2											jewl												0	0	0
	100	1	1	95		66				4	254	pierce-mag		2	3											jewl												0	0	0
																																								
	100	1	1	20	45	18				16	254	pierce-phys		1	1											jewl												0	0	0
	100	1	1	60		48				12	254	pierce-phys		1	2											jewl												0	0	0
	100	1	1	80		60				8	254	pierce-phys		2	2											jewl												0	0	0
	100	1	1	95		66				4	254	pierce-phys		2	3											jewl												0	0	0
																																								
	100	1	1	5	15	3				28	255	dmg%		1	10											jewl												0	0	0
	100	1	1	15	35	12				28	255	dmg%		9	18											jewl												0	0	0
	100	1	1	25	60	24				28	255	dmg%		17	26											jewl												0	0	0
	100	1	1	45	95	42				26	255	dmg%		25	34											jewl												0	0	0
	100	1	1	80		60				22	255	dmg%		33	42											jewl												0	0	0
	100	1	1	95		66				18	255	dmg%		41	50											jewl												0	0	0
	100	1	1	95		66				1	255	dmg%/lvl	4													jewl												0	0	0
																																								
	100	1	1	5	15	3				28	256	dmg-max		1	5											jewl												0	0	0
	100	1	1	15	35	12				28	256	dmg-max		3	9											jewl												0	0	0
	100	1	1	25	60	24				28	256	dmg-max		5	13											jewl												0	0	0
	100	1	1	45	95	42				26	256	dmg-max		7	17											jewl												0	0	0
	100	1	1	80		60				22	256	dmg-max		9	21											jewl												0	0	0
	100	1	1	95		66				18	256	dmg-max		11	25											jewl												0	0	0
	100	1	1	95		66				1	256	dmg/lvl	2													jewl												0	0	0
																																								
	100	1	1	5	15	3				28	257	dmg-min		1	5											jewl												0	0	0
	100	1	1	15	35	12				28	257	dmg-min		2	6											jewl												0	0	0
	100	1	1	25	60	24				28	257	dmg-min		3	7											jewl												0	0	0
	100	1	1	45	95	42				26	257	dmg-min		4	8											jewl												0	0	0
	100	1	1	80		60				22	257	dmg-min		5	9											jewl												0	0	0
	100	1	1	95		66				18	257	dmg-min		6	10											jewl												0	0	0
	100	1	1	95		66				1	257	dmg/lvl	2													jewl												0	0	0
																																								
Maiden's	100	1	1	80		60	ama		33	2	258	ama		1	1											jewl												0	0	0
Angel's	100	1	1	80		60	sor		33	2	258	sor		1	1											jewl												0	0	0
Summoner's	100	1	1	80		60	nec		33	2	258	nec		1	1											jewl												0	0	0
Monk's	100	1	1	80		60	pal		33	2	258	pal		1	1											jewl												0	0	0
Slayer's	100	1	1	80		60	bar		33	2	258	bar		1	1											jewl												0	0	0
Shaman's	100	1	1	80		60	dru		33	2	258	dru		1	1											jewl												0	0	0
Magekiller's	100	1	1	80		60	ass		33	2	258	ass		1	1											jewl												0	0	0
																																								
	100	1	1	20	45	18				26	259	extra-ele		1	3											jewl												0	0	0
	100	1	1	60		48				24	259	extra-ele		2	4											jewl												0	0	0
	100	1	1	80		60				22	259	extra-ele		3	5											jewl												0	0	0
	100	1	1	95		66				16	259	extra-ele		4	6											jewl												0	0	0
																																								
	100	1	1	20	45	18				26	259	extra-fleshbone		1	3											jewl												0	0	0
	100	1	1	60		48				24	259	extra-fleshbone		2	4											jewl												0	0	0
	100	1	1	80		60				22	259	extra-fleshbone		3	5											jewl												0	0	0
	100	1	1	95		66				16	259	extra-fleshbone		4	6											jewl												0	0	0
																																								
	100	1	1	5	15	3				22	260	mana		1	10											jewl												0	0	0
	100	1	1	15	35	12				22	260	mana		9	18											jewl												0	0	0
	100	1	1	25	60	24				22	260	mana		17	26											jewl												0	0	0
	100	1	1	45	95	42				20	260	mana		25	34											jewl												0	0	0
	100	1	1	80		60				18	260	mana		33	42											jewl												0	0	0
	100	1	1	95		66				16	260	mana		41	50											jewl												0	0	0
	100	1	1	95		66				8	260	mana		49	58	mana%		2	6							jewl												0	0	0
																																								
																																								
	100	1	1	5	15	3				28	270	hp		1	10											arrm	boqm											0	0	0
	100	1	1	15	35	12				28	270	hp		6	16											arrm	boqm											0	0	0
	100	1	1	25	60	24				26	270	hp		11	21											arrm	boqm											0	0	0
	100	1	1	45	95	42				24	270	hp		16	26											arrm	boqm											0	0	0
	100	1	1	80		60				22	270	hp		21	31											arrm	boqm											0	0	0
	100	1	1	95		66				20	270	hp		26	36											arrm	boqm											0	0	0
	100	1	1	95		66				6	270	hp		31	41											arrm	boqm											0	0	0
																																								
	100	1	1	5	15	3				28	271	res-cold		1	6											arrm	boqm											0	0	0
